word,keyword_or_not
with Kristen,0
young,0
British Columbia,0
attends,0
Cast member Robert Pattinson attends,0
Bella Swan,0
Robert Pattinson attends,0
Breaking,0
vampire Edward,0
The Twilight Saga Breaking Dawn,0
motion,0
People magazine,0
restaurants around town,0
Kristen Stewart,0
Angeles Film,0
graciously accepted,0
their characters Bella Swan,0
Young Mackenzie Foy,0
People Kellan Lutz,0
accepted a bouquet,0
Pattinson,0
supporting cast has been assembling,0
The Twilight Saga Eclipse,0
her mom waved to fans,0
motion picture romantic thriller fantasy The Twilight Saga Eclipse,0
celebrating,0
The Twilight Saga Breaking Dawn including,0
vampire,0
Edward Cullen People magazine,0
characters Bella Swan,0
young fans celebrating,0
thriller fantasy,0
getting out,0
damaged,1
waste,1
filtering,1
emphasised,1
continued,1
missing,1
levels,1
detected,1
atmosphere,1
registering,1
minuscule,1
accident,1
traces,1
believed,1
officials,1
dangerous,1
confirm,1
leaked radiation,1
connected,1
earthquake,1
Traces,1
conference,1
accident situations,1
company,1
territories,1
drifted,1
dispose,1
nuclear reactors,1
powerful filtering systems,1
people,1
minuscule amounts were possible,1
Detected isotopes include radioactive Iodine131,1
cesium137,1
not dangerous,1
ravaged Japan's northeast coast,1
health risks,1
air,1
small,1
Moscow,1
monitor radioactivity,1
tsunami,1
aerosol,1
tellurium132,1
central Russia,1
iodine,1
gas form cesium134,1
RADIOACTIVITY,1
reactor cooling systems,1
no health risk,1
process connected,1
drifted over,1
Japan's damaged nuclear reactor,1
treating nuclear waste,1
knocked,1
strontium isotopes,1
28000 dead,1
sea,1
Iodine131,0
Gordeyev,0
company's,0
radioactive,0
sidebar Return,0
makeup,0
Return,0
radiation,0
ravaged Japan's,0
situations,0
nuclear plant,0
Japan's,0
Russian,0
municipal facility treating,0
from accident,0
Jitters,0
Asia,0
Britain officials,0
sidebar Skip,0
monitor,0
nuclear reactor,0
coast,0
ravaged Japan's northeast,0
Japan's damaged nuclear plant,0
isotopes,0
Polsky said,0
23rd,0
deputy director,0
cooling,0
Starting,0
radioactivity,0
systems,0
Detected isotopes include radioactive Iodine131 in aerosol,0
form,0
corresponds,0
municipal facility treating nuclear waste,0
facility,0
detecting,0
amounts,0
dangerous for people,0
reactor cooling,0
Polsky,0
municipal,0
The earthquake,0
Britain,0
damaged nuclear plant,0
waste said,0
central,0
Russian capital Moscow,0
week,0
said,0
cooling systems,0
began,0
deputy director Oleg Polsky,0
atmosphere around,0
northeast,0
northeast coast,0
published broadcast rewritten,1
400,1
hospital,1
chase,1
courtyard where,1
later,1
material,1
courtyard,1
shooting,1
SUV,1
who,1
bank,1
spokeswoman Lt,1
Gray,1
1600,1
Department,1
Zions,1
Friday,1
County District Attorney's Office,1
rights,1
Leonard,1
pm,1
years,1
Salt Lake City Police,1
foot,1
Police identify,1
shot,1
police,1
Lake,1
involving,1
policy,1
release,1
spokeswoman,1
complex,1
running,1
attempted,1
City Police Department homicide investigators,1
officers responded,1
identified,1
department,1
aggravated robbery,1
surrendered,1
administrative,1
placed,1
spotted,1
fled,1
apartment,1
robbery,1
Police,1
reserved,1
Gibson,1
East Gray,1
homicide,1
Steven Charles Leonard,1
investigation,1
fleeing,1
County District Attorney's,1
criminal history,1
South,1
officer,1
Melody Gray,1
pulled,1
occurred around,1
Jason Gibson,1
actions toward,1
Salt,0
got out,0
1600 West,0
occurred around 530 pm,0
and surrendered,0
investigators,0
District Attorney's Office,0
police spokeswoman,0
past few years,0
400 South and 700 East,0
case Steven,0
he was shot,0
City,0
later died,0
SUV was spotted on 400 South near 800 West,0
apartment complex courtyard,0
Bank robbery Friday,0
published broadcast,0
black SUV,0
Police identify man killed,0
Lt Melody,0
City Police news release,0
officers,0
aggravated,0
said,0
5 pm,0
West,0
Salt Lake Tribune,0
man entered,0
rewritten,0
Salt Lake County,0
gun,0
District Attorney's Office Leonard,0
hospital where,0
400 South,0
shoplifting,0
drugs,0
material may not,0
Melody,0
800 West,0
occurred,0
700 East,0
Attorney's Office,0
while running,0
Gray said,0
shoplifting and drugs,0
Salt Lake,0
published,0
second man,0
involving shoplifting,0
man killed,0
entered,0
died,0
stop,0
Lake Tribune,0
pursuit,0
broadcast rewritten,0
ensued,0
was shot,0
broadcast,0
police said,0
Friday near 400 South,0
black,0
news,0
years Copyright 2011,0
Look,1
Collection knitted lace,1
trend,1
with her onscreen,1
Details,1
chic spin,1
Moment,1
premiere,1
at the film's,1
new,1
Holmes who stars,1
tank dress Archives Look,1
The Kennedys with,1
new homespun trend,1
lace,1
stars,1
Katie Holmes,1
a chic spin,1
onscreen,1
Girl,1
tank dress,1
Polished Prairie,1
film's Los Angeles premiere,1
Details Ralph Lauren Collection,0
the Moment,0
Polished,0
Henley tank dress Archives Look,0
Greg,0
Lauren Collection knitted,0
the film's,0
Collection,0
Kennedys,0
Henley,0
chic spin on the new homespun trend,0
the The Kennedys with her onscreen,0
knitted,0
The Kennedys,0
Look Polished Prairie,0
dress,0
dress Archives,0
Kinnear,0
Look of the Moment,0
Los Angeles premiere,0
onscreen JFK Greg Kinnear,0
Angeles,0
Ralph Lauren Collection,0
Clippers,1
points,1
eighth,1
Steve,1
Associated,1
Griffin,1
absence,1
Brooks and,1
ended,1
Suns,1
victory,1
first time,1
scored,1
period,1
advantage,1
commercial,1
remainder,1
season,1
Friday night,1
leader,1
won,1
missed,1
scratch because,1
Nash,1
32,1
assumed,1
19,1
including,1
losing,1
often,1
New,1
Brooks,1
settling,1
road,1
end,1
consecutive,1
PHOENIX,1
distribution without,1
written consent,1
March,1
Grant Hill,1
Antonio,0
Friday,0
Dowdell,0
score,0
express written consent,0
tied,0
Clippers' highscoring rookie,0
porous,0
doubledoubles Copyright,0
Suns',0
playoffs,0
consent,0
doubledoubles,0
2523 lead,0
six players,0
beat,0
paint,0
average,0
written,0
Chicago Minnesota New Orleans,0
which they,0
made,0
games remaining,0
Phoenix,0
Suns' scoring leader,0
absence sparked,0
finished,0
48 doubledigit assists,0
Associated Press,0
exhilarated,0
didn't even hit,0
Chicago,0
halting,0
double figures,0
Nash's,0
defense,0
made up,0
quarter,0
NBA players,0
5744 halftime,0
consecutive attempts,0
pitches,1
43,1
baseball,1
asked,1
daring,1
worked,1
ANGELES,1
weeks,1
Furcal,1
debut,1
Giants,1
Dodgers,1
double,1
Hollandsworth,1
advantage,1
provided,1
bat,1
Sandoval,1
offline,1
mode,1
inning,1
rack,1
wondering,1
soberly,1
slipped,1
missing,1
grounding,1
reigning,1
crushing,1
ignited,1
nullified,1
loaded,1
Discarding,1
braced,1
complain,1
trophies,1
dreaming,1
mistakes,1
training,1
visited,1
Giants lose,1
discouraged,1
meaning,1
expression,1
Dodgers again,1
outside pitch,1
groundrule,1
victory,1
scored,1
diamond positioning,1
flicked,1
sprinting,1
tremendous stuff,1
catch,1
contributed,1
hitandrun,1
landed,1
splitter,1
shadows,1
sprinted,1
LOS ANGELES,1
wonderful,1
job,1
managed,1
inning exploiting,1
countenance,1
barehanded,1
ball,1
collected,1
consecutive,1
restricted,1
excited,1
appearances,1
allowed,1
hit,1
no excuse,1
collapsed,1
clanking,1
greeted,1
tiebreaking,1
mistake,1
scraper,1
rolled,1
innocuous,1
fumbled,1
missed,1
grounder,1
mistakefilled,0
Friday,0
Chad,0
strike,0
leadoff single,0
line,0
throw,0
early mistake,0
five errors,0
Brandon Belt's,0
lefthander,0
Hopefully,0
game,0
single,0
helmet,0
Giants lose to Dodgers,0
baseball Furcal,0
major league,0
centerfield,0
Bruce,0
felt,0
onerun defeat,0
season,0
hustle,0
putting runners,0
National,0
belthigh fastball,0
security,0
Marcus Thames,0
stand up,0
Third baseman,0
hit a groundrule double that scored a run,0
baseman,0
rookie,0
pinch hitter,0
rally,0
ninth,0
Kershaw,0
spring training,0
Unless some security guard,0
tapper,0
needed,0
consecutive rookie,0
helmet slaps,0
sacrifice,0
the Giants' sad,0
tedious,0
striking,0
produced consecutive rookie,0
worked hard,0
night,0
thought,0
practice,0
hug,0
Billingsley,0
Jonathan Broxton,0
across the diamond,0
double play,0
priceless,0
Belt's,0
long Sanchez,0
looked,0
Giants',0
score,0
a huge,0
opener,0
four plate appearances,0
centerfield fence landed,0
Kemp's,0
score in the sixth,0
spring,0
Gimenez,0
tremendous,0
tough,0
Dodgers',0
threerun,0
Dodger,0
baseball Furcal greeted,0
tworun,0
long,0
Sanchez forever,0
exploiting,0
advanced,0
diamond,0
high,0
pearl,0
strikeouts,0
forward,1
doctors,1
Greater Baltimore Medical Center,1
support,1
relieve,1
outpatient procedure,1
Towson,1
hospital,1
Information,1
symptoms,1
week,1
good,1
fever,1
Robinson,1
statement,1
previously,1
successful procedure,1
routine,1
optimistic,1
well,1
Saturday,1
infection,1
Fans of Baltimore Orioles,1
spokesman,1
prayers,1
received,1
email address,1
admitted,1
recuperating,1
messages,1
procedure,1
officials,1
legend,1
Greater,1
thanked,1
procedure GBMC,1
pouring,1
scheduled,1
played,1
wishing,1
recovers,1
Fans,1
previously scheduled routine,0
24,0
admitted after,0
Brooks,0
scheduled routine procedure,0
say,0
are wishing,0
Os,0
forward next week,0
their prayers,0
hospital officials,0
Orioles legend Robinson recuperating,0
httpwwwbaltimoresuncom,0
160 messages,0
than,0
73,0
wishes,0
legend Robinson recuperating,0
fever and infection,0
scheduled routine,0
successful,0
support Robinson,0
from 19551977,0
GBMC,0
address,0
Thursday,0
Saturday that nearly 160 messages,0
thanked everyone,0
Orioles,0
19551977,0
getwellatgbmcorg,0
less than 24 hours Robinson thanked everyone,0
Baltimore Orioles legend Brooks Robinson,0
fans,0
Robinson thanked everyone,0
outpatient,0
Greater Baltimore Medical Center in Towson,0
says doctors,0
next week,0
relieve his symptoms,0
previously scheduled routine procedure GBMC set up,0
Baltimore,0
causing,1
Anne,1
pounds,1
brought,1
advice,1
keep,1
therapy,1
named,1
kangaroo,1
expected,1
council,1
volunteering,1
CBSAPKOTV,1
Crimesider,1
volunteered,1
trying,1
mobility,1
Neutering,1
cares,1
healthy,1
Okla,1
consideration,1
wants,1
Arrow,1
issue,1
Disabilities,1
woman wants,1
developed,1
casebycase basis,1
council supporting,1
seat,1
lessened,1
fracturing,1
delayed,1
dressed,1
living,1
banning,1
disabled kangaroo,1
exception,1
precedent,1
veterinarian,1
exotic,1
child,1
caretaker,1
unusual,1
attention,1
animal,1
accompanying,1
nursing,1
depression,1
committee,1
exemption,1
Council,1
assistance,1
rarely,1
aggressive,1
research,1
interview,1
worries,1
request,1
damage,1
affiliate,1
Christie,1
therapist,1
Attorney,1
therapist Carr,0
walk,0
would rather,0
considering,0
more than,0
leave,0
Lesleigh,0
lessened any chance,0
The council may decide,0
local animal,0
work because,0
assistance she said Irwin will,0
City,0
Lester,0
doting caretaker,0
animal never leaves,0
decide,0
Native,0
April,0
unusual therapy,0
look,0
found solace,0
although he,0
Warren,0
makes sure,0
animal review committee,0
exotic animal review committee that would look,0
live,0
give him up,0
council must take that into consideration,0
need,0
unusual therapy pet,0
officials,0
bond Irwin cannot stand,0
25pound great,0
began volunteering at,0
myriad,0
KOTV that,0
bound,0
Crocodile Hunter Steve Irwin,0
and is,0
Carr began volunteering,0
said,0
solace,0
exotic animal,0
give,0
brain,0
woman,0
partially,0
take,0
can grow up to 7 feet tall,0
weigh,0
named after,0
city Carr,0
found,0
times,0
suffers from depression,0
Australia healthy male great red kangaroos,0
partially paralyzed kangaroo named Irwin,0
interview with CBS affiliate KOTV Carr said,0
animals,0
seeking,0
rides,0
great,0
Broken Arrow City Council,0
waterrich history,1
works on,1
deposits,1
created,1
deposited,1
he is measuring sand particle sizes layer thicknesses,1
famed blueberries,1
significant,1
rock patterns on Mars,1
angles to address questions about volcanoes,1
thermostat back a bit,1
desolate plains of Mars,1
expedition,1
salt minerals,1
Opportunity started surveying,1
Lauren Edgar,1
distinguish,1
MER missions,1
found several tantalizing features,1
abundant,1
differences between,1
formed,1
with continued sedimentological studies on Mars,1
Red,1
Technology writes,1
California Institute,1
Blue Planets,1
vegetation dial,1
surface,1
red filter cut,1
sediment,1
doctoral student leading,1
Mars Exploration Rover,1
criteria,1
damp to wet subaqueous conditions,1
base surge deposits,1
surge sediments from waterbased deposits,1
reconstructing ancient Martian environments,1
graduate student,1
movement of water through local rock,1
pointed to,1
volcanic,1
Earthbased analogues,1
impactinduced,1
origin,1
lot of debate,1
seemed to precipitate from,1
these plumes settled,1
evaporating lake,1
volcanic base surge deposit,1
Jeffrey Marlow,1
subaqueous,1
2003,1
noticed,1
easy,1
spheres,1
history,1
Jeffrey,1
arsenal,1
distributed,1
Mars was,1
Cue,1
Hole,1
consensus,1
Martian environments,1
atmosphere,1
accretionary,1
probability,1
volcanoes,1
Lauren's work,1
easier,1
Rocks,1
Connection,1
signatures,1
Saturday,0
hopefully,0
fieldwork,0
There was,0
features,0
plumes,0
context,0
bolide,0
Planets,0
encountered,0
hailstones,0
outpost,0
environment,0
struck,0
debris,0
Laboratory,0
advocates,0
Edgar,0
opportunity,0
alternatives suggesting,0
analogues,0
grain,0
evaporating,0
expedition also works,0
covering,0
subaqueous conditions,0
sedimentary signatures,0
movement,0
enormous,0
Hunts Hole Jeffrey Marlow Volcanic Rocks,0
surveying,0
angles,0
distribution,0
Training,0
worlds,0
several tantalizing,0
depositional,0
sediments,0
Mars,0
differences,0
deposit,0
thicknesses,0
evening,0
critical,0
concretions,0
potential,0
blueberry,0
leaving,0
cosmetic similarities,0
sending plumes,0
suggest,0
habitable,0
hailstorms,0
paint,0
larger,0
sending,0
red,0
devils swirl,0
rover,0
encountered Nonetheless,0
famed,0
distinguish base,0
accepting,0
California Institute of Technology writes,0
Border,0
measuring sand,0
processed,0
produce unique depositional,0
theory,0
volcanic debris,0
Technology,0
North,0
exhausting,0
damp,0
2008,1
Lorenzo,1
Valdermoro,1
Morris,1
Arganda,1
Gema Maria,1
Virginia's,1
smuggled,1
Alcatraz,1
Serena's,1
Catholic,1
Accomplices,1
London,1
hijacked,1
1933,1
Dillinger,1
Casanova,1
IRA,1
commanded,1
Lima,1
Carlos,1
received,1
detected,1
suburban,1
nearby,1
Officers,1
purportedly,1
returned,1
Greece,1
corroborating,1
escaped,1
rented several houses,1
skylight,1
Italian university,1
unanswered,1
travelled,1
modern prison,1
England Dieter Dengler,1
kidnapped,1
approached,1
soldiers,1
courthouse,1
sends faxes ordering,1
ground,1
gang,1
wounded several,1
escapes prison TWICE,1
protection,1
release,1
find,1
ceiling,0
bar,0
Vietnam war,0
fence,0
County Jail,0
northern,0
guard,0
network,0
109 union soldiers,0
boat,0
piece,0
phone,0
Leads prison Smuggled,0
second,0
drowned,0
Great Escape,0
Man escapes prison TWICE,0
